pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
xtail/passive_1/220,xtail,passive_1,220,220,Some clothiers weren't , by this radiochemistry.,rummaged,decamped,Some clothiers weren't rummaged by this radiochemistry.,Some clothiers weren't decamped by this radiochemistry.,-79.75074416399002,-20.085132598876953,-34.56503987312317,-5.919615268707275,12,3,-73.59823423624039,-17.8812255859375,-30.61643695831299,-3.387251615524292,11,2,-6.152509927749634,-2.203907012939453,-3.9486029148101807,-2.5323636531829834,0
xtail/passive_1/221,xtail,passive_1,221,221,Some prognosticators are , by the cardoon.,daubed,jested,Some prognosticators are daubed by the cardoon.,Some prognosticators are jested by the cardoon.,-59.75652885437012,-17.5161554813385,-25.515106678009033,-4.534567832946777,11,3,-62.157673478126526,-18.715764045715332,-26.71664273738861,-3.5652403831481934,10,2,2.4011446237564087,1.199608564376831,1.2015360593795776,-0.969327449798584,1
xtail/passive_1/222,xtail,passive_1,222,222,These fieldworkers were , by kindreds.,swaddled,jested,These fieldworkers were swaddled by kindreds.,These fieldworkers were jested by kindreds.,-53.578328248113394,-13.317829366773367,-21.296798825263977,-3.800507068634033,11,3,-57.295212149620056,-16.64825963973999,-21.683252453804016,-3.3725037574768066,10,2,3.7168839015066624,3.3304302729666233,0.38645362854003906,-0.42800331115722656,1
xtail/passive_1/223,xtail,passive_1,223,223,A patternmaker isn't , by this bluebeard.,husked,crackled,A patternmaker isn't husked by this bluebeard.,A patternmaker isn't crackled by this bluebeard.,-69.87903362512589,-19.792811393737793,-23.48213240504265,-3.126032590866089,12,2,-69.22442954778671,-18.60556983947754,-24.01476988196373,-2.5837998390197754,12,2,-0.6546040773391724,-1.187241554260254,0.5326374769210815,-0.5422327518463135,0
xtail/passive_1/224,xtail,passive_1,224,224,Many hirelings were , by every horsehead.,demeaned,hungered,Many hirelings were demeaned by every horsehead.,Many hirelings were hungered by every horsehead.,-65.23143507540226,-12.412314906716347,-29.192056894302368,-2.2731118202209473,11,3,-65.30562460422516,-13.696075916290283,-27.98248541355133,-1.8784517049789429,10,2,0.07418952882289886,1.2837610095739365,-1.2095714807510376,-0.3946601152420044,1
xtail/passive_1/225,xtail,passive_1,225,225,This authoress is , by those continuations.,unlatched,intermarried,This authoress is unlatched by those continuations.,This authoress is intermarried by those continuations.,-61.848788753151894,-18.427127614617348,-24.796324253082275,-2.687619686126709,12,3,-63.34132361412048,-14.908740520477295,-29.807246208190918,-5.4297637939453125,11,2,1.4925348609685898,-3.518387094140053,5.010921955108643,2.7421441078186035,1
xtail/passive_1/226,xtail,passive_1,226,226,Some spasticity was , by many syndicalists.,despoiled,groused,Some spasticity was despoiled by many syndicalists.,Some spasticity was groused by many syndicalists.,-69.20235612988472,-24.53264620900154,-26.49764335155487,-1.5599429607391357,13,3,-58.77837756276131,-18.557992458343506,-22.048318535089493,-1.397294044494629,12,2,-10.423978567123413,-5.974653750658035,-4.449324816465378,-0.16264891624450684,0
xtail/passive_1/227,xtail,passive_1,227,227,Many mortgagors were , by these scorekeepers.,pastured,hiccupped,Many mortgagors were pastured by these scorekeepers.,Many mortgagors were hiccupped by these scorekeepers.,-58.81410099193454,-15.07978343963623,-24.578012466430664,-2.71085786819458,11,2,-64.4264111481607,-20.318424448370934,-24.95168161392212,-1.4997859001159668,14,5,5.612310156226158,5.238641008734703,0.3736691474914551,-1.2110719680786133,1
xtail/passive_1/228,xtail,passive_1,228,228,The oldtimer wasn't , by the lifework.,permed,flounced,The oldtimer wasn't permed by the lifework.,The oldtimer wasn't flounced by the lifework.,-64.26563231647015,-16.178985118865967,-24.80305916070938,-4.609668254852295,12,2,-66.01757238805294,-17.913799285888672,-24.82018506526947,-3.2374062538146973,12,2,1.7519400715827942,1.734814167022705,0.01712590456008911,-1.3722620010375977,1
xtail/passive_1/229,xtail,passive_1,229,229,Stainers are , by some perfectionists.,immolated,clattered,Stainers are immolated by some perfectionists.,Stainers are clattered by some perfectionists.,-51.59336996078491,-15.937592506408691,-23.771338939666748,-2.0441970825195312,9,2,-53.62572455406189,-16.476481914520264,-25.264804124832153,-2.4796462059020996,9,2,2.0323545932769775,0.5388894081115723,1.4934651851654053,0.43544912338256836,1
xtail/passive_1/230,xtail,passive_1,230,230,All interlopers were , by every messmate.,wadded,oscillated,All interlopers were wadded by every messmate.,All interlopers were oscillated by every messmate.,-59.8080601306865,-13.743768692016602,-27.948014497756958,-4.811407089233398,11,2,-61.237512907595374,-15.260685920715332,-27.860550045967102,-3.1501965522766113,11,2,1.4294527769088745,1.5169172286987305,-0.08746445178985596,-1.661210536956787,1
xtail/passive_1/231,xtail,passive_1,231,231,Those slowpokes aren't , by some scholia.,recompensed,zigzagged,Those slowpokes aren't recompensed by some scholia.,Those slowpokes aren't zigzagged by some scholia.,-66.48291995376348,-16.123764038085938,-29.30629849433899,-2.8879613876342773,13,3,-67.17189966887236,-17.40439972281456,-28.71464252471924,-3.932462692260742,13,3,0.6889797151088715,1.2806356847286224,-0.591655969619751,1.0445013046264648,1
xtail/passive_1/232,xtail,passive_1,232,232,These dacoits weren't , by that mycologist.,reproached,squawked,These dacoits weren't reproached by that mycologist.,These dacoits weren't squawked by that mycologist.,-65.40827029943466,-14.202287197113037,-25.688036680221558,-2.398203134536743,12,2,-69.23342460393906,-16.149750232696533,-27.565727949142456,-3.7400894165039062,13,3,3.8251543045043945,1.947463035583496,1.8776912689208984,1.341886281967163,1
xtail/passive_1/233,xtail,passive_1,233,233,Those superfamilies are , by a detractor.,recompensed,gaped,Those superfamilies are recompensed by a detractor.,Those superfamilies are gaped by a detractor.,-61.33620870113373,-18.836061716079712,-24.36463451385498,-1.5398826599121094,11,3,-55.745331048965454,-14.802244186401367,-22.80757439136505,-2.3303627967834473,10,2,-5.590877652168274,-4.033817529678345,-1.5570601224899292,0.7904801368713379,0
xtail/passive_1/234,xtail,passive_1,234,234,Most understudies weren't , by every daimon.,lathered,wallowed,Most understudies weren't lathered by every daimon.,Most understudies weren't wallowed by every daimon.,-67.59682238101959,-15.533347368240356,-28.99975597858429,-5.87766170501709,13,2,-67.60704001784325,-15.962667465209961,-28.58065351843834,-3.221827268600464,13,2,0.010217636823654175,0.4293200969696045,-0.4191024601459503,-2.655834436416626,1
xtail/passive_1/235,xtail,passive_1,235,235,This woodpile isn't , by all freelances.,stupefied,clammed,This woodpile isn't stupefied by all freelances.,This woodpile isn't clammed by all freelances.,-67.83655676618218,-17.726236034184694,-27.476418137550354,-2.246666669845581,13,4,-65.5556138008833,-15.143457412719727,-27.77825379371643,-5.221035003662109,11,2,-2.280942965298891,-2.5827786214649677,0.30183565616607666,2.9743683338165283,0
xtail/passive_1/236,xtail,passive_1,236,236,These ploughmen weren't , by that foundress.,moralized,puttered,These ploughmen weren't moralized by that foundress.,These ploughmen weren't puttered by that foundress.,-67.34916685521603,-18.226308345794678,-26.04773449897766,-2.4749088287353516,12,2,-68.23457883298397,-17.717324256896973,-27.44213056564331,-2.8988661766052246,12,2,0.8854119777679443,-0.5089840888977051,1.3943960666656494,0.42395734786987305,1
xtail/passive_1/237,xtail,passive_1,237,237,Wagoners are , by those ghostwriters.,wheedled,clammed,Wagoners are wheedled by those ghostwriters.,Wagoners are clammed by those ghostwriters.,-63.59869170188904,-16.13141894340515,-27.63511371612549,-2.4904751777648926,11,3,-67.7951865196228,-16.2524676322937,-31.710559844970703,-4.842160701751709,10,2,4.196494817733765,0.1210486888885498,4.075446128845215,2.3516855239868164,1
xtail/passive_1/238,xtail,passive_1,238,238,Many participations weren't , by this grandniece.,lopped,scooted,Many participations weren't lopped by this grandniece.,Many participations weren't scooted by this grandniece.,-72.23345622234046,-16.150754928588867,-30.749784557148814,-4.867845058441162,12,2,-72.49142360221595,-18.09445023536682,-29.06405663024634,-3.154181480407715,13,3,0.25796737987548113,1.943695306777954,-1.685727926902473,-1.7136635780334473,1
xtail/passive_1/239,xtail,passive_1,239,239,The proletarians were , by many stockists.,kneaded,wallowed,The proletarians were kneaded by many stockists.,The proletarians were wallowed by many stockists.,-60.648712038993835,-15.575988292694092,-27.86890733242035,-2.3043770790100098,11,2,-63.795575857162476,-17.322479724884033,-29.269279718399048,-3.422126293182373,11,2,3.14686381816864,1.7464914321899414,1.4003723859786987,1.1177492141723633,1
xtail/passive_1/240,xtail,passive_1,240,240,Those masseurs are , by an absorbency.,suckled,slogged,Those masseurs are suckled by an absorbency.,Those masseurs are slogged by an absorbency.,-60.941597044467926,-16.131169319152832,-27.275533139705658,-0.8952707648277283,11,2,-64.08529722690582,-18.60081434249878,-27.949588298797607,-3.5638957023620605,11,2,3.1437001824378967,2.4696450233459473,0.6740551590919495,2.6686249375343323,1
xtail/passive_1/241,xtail,passive_1,241,241,Every freeloader is , by the phrenologists.,importuned,pulsated,Every freeloader is importuned by the phrenologists.,Every freeloader is pulsated by the phrenologists.,-59.19890338182449,-14.204476952552795,-22.34563684463501,-1.8847172260284424,12,2,-70.14339739084244,-22.165582180023193,-25.329025626182556,-1.425759196281433,12,2,10.944494009017944,7.961105227470398,2.9833887815475464,-0.4589580297470093,1
xtail/passive_1/242,xtail,passive_1,242,242,Many wordsmiths aren't , by a knacker.,wadded,gloried,Many wordsmiths aren't wadded by a knacker.,Many wordsmiths aren't gloried by a knacker.,-60.814418345689774,-18.645111083984375,-20.574238777160645,-3.925232172012329,12,2,-63.008570700883865,-15.910690784454346,-25.502811431884766,-3.539365291595459,12,2,2.194152355194092,-2.7344202995300293,4.928572654724121,-0.3858668804168701,1
xtail/passive_1/243,xtail,passive_1,243,243,Existentialists are , by this monopolist.,upbraided,zigzagged,Existentialists are upbraided by this monopolist.,Existentialists are zigzagged by this monopolist.,-57.24645894765854,-16.884904086589813,-25.561582803726196,-1.447643756866455,12,3,-59.40960514545441,-16.902564883232117,-27.70706820487976,-3.265223741531372,12,3,2.163146197795868,0.017660796642303467,2.1454854011535645,1.817579984664917,1
xtail/passive_1/244,xtail,passive_1,244,244,This dunker was , by a microcephaly.,bluffed,blustered,This dunker was bluffed by a microcephaly.,This dunker was blustered by a microcephaly.,-57.15090448409319,-13.725492477416992,-24.47936374694109,-1.7775957584381104,13,2,-57.734393775463104,-14.34363204240799,-24.444713473320007,-1.8474292755126953,14,3,0.583489291369915,0.6181395649909973,-0.034650273621082306,0.06983351707458496,1
xtail/passive_1/245,xtail,passive_1,245,245,These adjudications weren't , by those blighters.,permed,defecated,These adjudications weren't permed by those blighters.,These adjudications weren't defecated by those blighters.,-66.00277906656265,-17.34350299835205,-24.828087091445923,-2.4134790897369385,11,2,-64.23358422517776,-17.26355767250061,-23.138837575912476,-2.419649839401245,12,3,-1.7691948413848877,-0.07994532585144043,-1.6892495155334473,0.006170749664306641,0
xtail/passive_1/246,xtail,passive_1,246,246,Some homeopath wasn't , by all gerrymanders.,gulled,eventuated,Some homeopath wasn't gulled by all gerrymanders.,Some homeopath wasn't eventuated by all gerrymanders.,-72.00753454864025,-15.055265426635742,-31.019801810383797,-1.0776176452636719,13,2,-74.41553761810064,-20.0071382522583,-28.47593205422163,-3.3018767833709717,13,2,2.408003069460392,4.951872825622559,-2.5438697561621666,2.2242591381073,1
xtail/passive_1/247,xtail,passive_1,247,247,Every theologist was , by every lagopus.,chunked,pontificated,Every theologist was chunked by every lagopus.,Every theologist was pontificated by every lagopus.,-66.01712000370026,-17.15890610218048,-28.57347345352173,-2.987915277481079,10,2,-64.96917621791363,-15.618917867541313,-29.065517902374268,-2.88612699508667,11,3,-1.0479437857866287,-1.5399882346391678,0.49204444885253906,-0.10178828239440918,0
xtail/passive_1/248,xtail,passive_1,248,248,That pucelle isn't , by these styes.,parboiled,groused,That pucelle isn't parboiled by these styes.,That pucelle isn't groused by these styes.,-73.89341402053833,-16.008841656148434,-27.46904182434082,-4.625916481018066,13,3,-74.85945592075586,-17.748448371887207,-26.69547700881958,-4.014355182647705,12,2,0.9660419002175331,1.7396067157387733,-0.7735648155212402,-0.6115612983703613,1
xtail/passive_1/249,xtail,passive_1,249,249,All graziers were , by a lot of cheesemongers.,garlanded,empathized,All graziers were garlanded by a lot of cheesemongers.,All graziers were empathized by a lot of cheesemongers.,-58.85997253283858,-11.517806254327297,-25.602481458336115,-3.052241086959839,15,3,-68.05256698280573,-17.929893493652344,-28.382988668978214,-3.015894889831543,15,3,9.192594449967146,6.4120872393250465,2.7805072106420994,-0.0363461971282959,1
xtail/passive_1/250,xtail,passive_1,250,250,Some masseuses weren't , by many jongleurs.,larded,slogged,Some masseuses weren't larded by many jongleurs.,Some masseuses weren't slogged by many jongleurs.,-69.56354406476021,-17.883509635925293,-30.676719412207603,-5.571990013122559,14,2,-67.61633389443159,-19.76626443862915,-26.84675443917513,-3.9627230167388916,14,2,-1.947210170328617,1.8827548027038574,-3.8299649730324745,-1.609266996383667,0
xtail/passive_1/251,xtail,passive_1,251,251,Most ruiners weren't , by those outboards.,parboiled,slumbered,Most ruiners weren't parboiled by those outboards.,Most ruiners weren't slumbered by those outboards.,-67.2381003126502,-15.986032478511333,-25.901568055152893,-3.3606436252593994,12,3,-68.592155367136,-16.096412181854248,-27.145243406295776,-2.6069726943969727,11,2,1.3540550544857979,0.11037970334291458,1.2436753511428833,-0.7536709308624268,1
xtail/passive_1/252,xtail,passive_1,252,252,This damozel was , by many perfumers.,bridled,hibernated,This damozel was bridled by many perfumers.,This damozel was hibernated by many perfumers.,-63.25279648602009,-13.909157514572144,-23.111433625221252,-1.5837610960006714,11,2,-67.81511467136443,-14.917221764102578,-26.665687561035156,-2.2191147804260254,13,4,4.562318185344338,1.0080642495304346,3.554253935813904,0.635353684425354,1
xtail/passive_1/253,xtail,passive_1,253,253,Some halberdiers were , by some capstan.,larded,eavesdropped,Some halberdiers were larded by some capstan.,Some halberdiers were eavesdropped by some capstan.,-65.11662966012955,-15.9888916015625,-26.89981770515442,-4.003419399261475,12,2,-67.97122105397284,-17.030656123533845,-28.712644577026367,-3.8895621299743652,14,4,2.854591393843293,1.041764521971345,1.8128268718719482,-0.11385726928710938,1
xtail/passive_1/254,xtail,passive_1,254,254,A lot of continuities are , by this oenology.,bluffed,hibernated,A lot of continuities are bluffed by this oenology.,A lot of continuities are hibernated by this oenology.,-69.66385497152805,-17.69727325439453,-26.175077319145203,-3.275040864944458,13,2,-69.47755101602525,-18.12510837893933,-25.560938239097595,-2.676914691925049,15,4,-0.1863039555028081,0.42783512454479933,-0.6141390800476074,-0.5981261730194092,0
xtail/passive_1/255,xtail,passive_1,255,255,The sportswoman is , by these clothiers.,discomfited,oscillated,The sportswoman is discomfited by these clothiers.,The sportswoman is oscillated by these clothiers.,-61.37168796174228,-15.340590072795749,-25.988457202911377,-0.8718695640563965,13,4,-68.4037589430809,-18.56924217939377,-29.791876077651978,-2.1304919719696045,11,2,7.03207098133862,3.2286521065980196,3.8034188747406006,1.258622407913208,1
xtail/passive_1/256,xtail,passive_1,256,256,That kludge wasn't , by some framer.,daubed,droned,That kludge wasn't daubed by some framer.,That kludge wasn't droned by some framer.,-60.620146468281746,-17.442039847373962,-22.504871368408203,-3.9434947967529297,12,3,-62.5479589253664,-18.186025857925415,-23.688697814941406,-2.777632236480713,12,3,1.9278124570846558,0.7439860105514526,1.1838264465332031,-1.1658625602722168,1
xtail/passive_1/257,xtail,passive_1,257,257,Some nailers were , by that rubberneck.,swaddled,smoldered,Some nailers were swaddled by that rubberneck.,Some nailers were smoldered by that rubberneck.,-70.2155090495944,-15.457507245242596,-32.12749624252319,-4.093590259552002,11,3,-65.16659131646156,-15.559256464242935,-26.976829290390015,-2.559311628341675,11,3,-5.048917733132839,0.10174921900033951,-5.150666952133179,-1.5342786312103271,0
xtail/passive_1/258,xtail,passive_1,258,258,Many shellers weren't , by most cheesemongers.,overemphasized,procreated,Many shellers weren't overemphasized by most cheesemongers.,Many shellers weren't procreated by most cheesemongers.,-65.97298002243042,-16.09892663359642,-24.150106459856033,-2.224648952484131,16,5,-66.81870725005865,-17.696192741394043,-23.39856757968664,-1.6073353290557861,13,2,0.845727227628231,1.5972661077976227,-0.7515388801693916,-0.6173136234283447,1
xtail/passive_1/259,xtail,passive_1,259,259,Embroiderers were , by those neurotics.,suckled,gyrated,Embroiderers were suckled by those neurotics.,Embroiderers were gyrated by those neurotics.,-55.05400633811951,-13.54232406616211,-25.282949209213257,-0.8578755855560303,11,2,-58.256545066833496,-18.202873706817627,-23.82493829727173,-2.031325101852417,12,3,3.2025387287139893,4.660549640655518,-1.4580109119415283,1.1734495162963867,1
xtail/passive_1/260,xtail,passive_1,260,260,The ranker wasn't , by some wrongdoer.,recollected,lumbered,The ranker wasn't recollected by some wrongdoer.,The ranker wasn't lumbered by some wrongdoer.,-63.77838322520256,-16.43342399597168,-23.835494995117188,-3.3765945434570312,12,2,-62.50233330950141,-14.650703098624945,-24.34216597676277,-3.123271942138672,12,2,-1.276049915701151,-1.782720897346735,0.5066709816455841,-0.2533226013183594,0
xtail/passive_1/261,xtail,passive_1,261,261,That myrmidon is , by this bairn.,tantalized,empathized,That myrmidon is tantalized by this bairn.,That myrmidon is empathized by this bairn.,-57.39670656248927,-16.546724319458008,-20.015837352722883,-1.2216192483901978,14,3,-60.20603808388114,-16.614469051361084,-22.757424142211676,-3.0891542434692383,14,3,2.8093315213918686,0.06774473190307617,2.7415867894887924,1.8675349950790405,1
xtail/passive_1/262,xtail,passive_1,262,262,The supplicants weren't , by this gleaner.,disabused,hitchhiked,The supplicants weren't disabused by this gleaner.,The supplicants weren't hitchhiked by this gleaner.,-61.13455616310239,-11.79469694569707,-23.619312286376953,-3.502331495285034,14,3,-72.04084835760295,-19.77370546758175,-26.54659595899284,-4.281281471252441,14,3,10.906292194500566,7.97900852188468,2.9272836726158857,0.7789499759674072,1
xtail/passive_1/263,xtail,passive_1,263,263,Every mendacity isn't , by every gofer.,upbraided,hitchhiked,Every mendacity isn't upbraided by every gofer.,Every mendacity isn't hitchhiked by every gofer.,-61.8242751955986,-15.744055330753326,-22.466928720474243,-2.1880381107330322,13,3,-68.20190423727036,-20.367646753787994,-24.220966339111328,-2.4197146892547607,13,3,6.377629041671753,4.623591423034668,1.754037618637085,0.23167657852172852,1
xtail/passive_1/264,xtail,passive_1,264,264,The packman wasn't , by those nickers.,sodded,sunbathed,The packman wasn't sodded by those nickers.,The packman wasn't sunbathed by those nickers.,-69.73065931349993,-22.106420040130615,-22.076863050460815,-3.195298671722412,11,2,-70.83278965391219,-18.133955406025052,-27.151458024978638,-4.876882553100586,12,3,1.102130340412259,-3.972464634105563,5.074594974517822,1.6815838813781738,1
xtail/passive_1/265,xtail,passive_1,265,265,A lot of smashers aren't , by the choppiness.,carjacked,slumbered,A lot of smashers aren't carjacked by the choppiness.,A lot of smashers aren't slumbered by the choppiness.,-67.06879102438688,-14.405124068260193,-23.497143030166626,-2.6088104248046875,16,3,-67.56686424463987,-18.522915363311768,-19.877424955368042,-2.4910221099853516,15,2,0.4980732202529907,4.117791295051575,-3.619718074798584,-0.11778831481933594,1
xtail/passive_1/266,xtail,passive_1,266,266,The centerfielder was , by the exobiology.,effaced,sunbathed,The centerfielder was effaced by the exobiology.,The centerfielder was sunbathed by the exobiology.,-64.02272665500641,-19.462260246276855,-23.839251399040222,-1.4594309329986572,11,2,-66.64792728121392,-17.945115205598995,-27.981597065925598,-1.176725149154663,12,3,2.6252006262075156,-1.5171450406778604,4.142345666885376,-0.28270578384399414,1
xtail/passive_1/267,xtail,passive_1,267,267,The bottler wasn't , by some vacillations.,purloined,sulked,The bottler wasn't purloined by some vacillations.,The bottler wasn't sulked by some vacillations.,-74.08735510706902,-16.22175422310829,-34.40073609352112,-3.051248788833618,13,3,-70.7181254029274,-18.046080112457275,-29.207180500030518,-4.024350166320801,12,2,-3.369229704141617,1.8243258893489838,-5.193555593490601,0.9731013774871826,0
xtail/passive_1/268,xtail,passive_1,268,268,That osteitis is , by all rainmakers.,chunked,jutted,That osteitis is chunked by all rainmakers.,That osteitis is jutted by all rainmakers.,-66.10704112052917,-17.45968770980835,-28.691168785095215,-2.9741368293762207,10,2,-73.07953798770905,-20.739830493927002,-32.38352286815643,-3.934230089187622,11,3,6.972496867179871,3.2801427841186523,3.6923540830612183,0.9600932598114014,1
xtail/passive_1/269,xtail,passive_1,269,269,The sticklers were , by a lot of requesters.,clouted,picnicked,The sticklers were clouted by a lot of requesters.,The sticklers were picnicked by a lot of requesters.,-61.588449373841286,-14.201554268598557,-26.783491775393486,-2.0275707244873047,13,3,-64.69641777873039,-17.007583767175674,-27.085430681705475,-1.5467551946640015,13,3,3.1079684048891068,2.806029498577118,0.30193890631198883,-0.4808155298233032,1
xtail/passive_1/270,xtail,passive_1,270,270,A fibber is , by all monotheists.,tenderized,putrefied,A fibber is tenderized by all monotheists.,A fibber is putrefied by all monotheists.,-67.05971419811249,-16.799758911132812,-28.52800142765045,-1.525056004524231,11,2,-63.376216888427734,-17.11790692806244,-24.526356101036072,-2.334336757659912,12,3,-3.6834973096847534,0.31814801692962646,-4.00164532661438,0.8092807531356812,0
xtail/passive_1/271,xtail,passive_1,271,271,This danseuse wasn't , by this thymidine.,enunciated,tottered,This danseuse wasn't enunciated by this thymidine.,This danseuse wasn't tottered by this thymidine.,-77.34974251594394,-18.989443494938314,-29.884790182113647,-3.092831611633301,13,3,-73.6232319176197,-17.190892696380615,-27.956830382347107,-1.9216030836105347,12,2,-3.7265105983242393,-1.7985507985576987,-1.9279597997665405,-1.1712285280227661,0
xtail/passive_1/272,xtail,passive_1,272,272,A lot of shirkers aren't , by these blasphemers.,leached,sunbathed,A lot of shirkers aren't leached by these blasphemers.,A lot of shirkers aren't sunbathed by these blasphemers.,-67.37880729138851,-13.919424057006836,-23.468840077519417,-2.686060905456543,16,2,-73.16436193883419,-16.759590461850166,-26.414228320121765,-4.916039943695068,17,3,5.785554647445679,2.8401664048433304,2.9453882426023483,2.2299790382385254,1
xtail/passive_1/273,xtail,passive_1,273,273,Many repatriations weren't , by these shopaholics.,craned,flounced,Many repatriations weren't craned by these shopaholics.,Many repatriations weren't flounced by these shopaholics.,-70.57729755342007,-20.554214000701904,-25.031161352992058,-3.477567672729492,13,2,-68.55655005201697,-20.99269390106201,-22.571933951228857,-2.253225564956665,13,2,-2.0207475014030933,0.4384799003601074,-2.4592274017632008,-1.2243421077728271,0
xtail/passive_1/274,xtail,passive_1,274,274,These spinsters aren't , by this economizer.,flummoxed,smoldered,These spinsters aren't flummoxed by this economizer.,These spinsters aren't smoldered by this economizer.,-62.16527713742107,-12.276269658468664,-24.661093950271606,-0.8604271411895752,13,4,-69.66775205731392,-16.902116894721985,-27.537721633911133,-2.6547176837921143,12,3,7.5024749198928475,4.625847236253321,2.8766276836395264,1.794290542602539,1
xtail/passive_1/275,xtail,passive_1,275,275,A lot of mappers are , by a lot of mouthparts.,walloped,gusted,A lot of mappers are walloped by a lot of mouthparts.,A lot of mappers are gusted by a lot of mouthparts.,-70.2256152657792,-19.673595428466797,-27.365188855677843,-0.8794667720794678,15,2,-70.98404033388942,-18.16084098815918,-29.636368364095688,-3.5195162296295166,15,2,0.7584250681102276,-1.5127544403076172,2.2711795084178448,2.640049457550049,1
xtail/passive_1/276,xtail,passive_1,276,276,These ethicists weren't , by a duellist.,wagged,fizzed,These ethicists weren't wagged by a duellist.,These ethicists weren't fizzed by a duellist.,-58.85181934759021,-15.822342872619629,-20.682421933859587,-0.6498441100120544,12,2,-68.75299291312695,-19.203901290893555,-27.2020370811224,-2.119870662689209,13,3,9.901173565536737,3.381558418273926,6.519615147262812,1.4700265526771545,1
xtail/passive_1/277,xtail,passive_1,277,277,Those vaulters weren't , by some kindreds.,bluffed,smoldered,Those vaulters weren't bluffed by some kindreds.,Those vaulters weren't smoldered by some kindreds.,-65.89062175154686,-12.530900478363037,-27.539775848388672,-2.892502784729004,13,2,-73.47349801659584,-17.87332445383072,-29.78022813796997,-2.982461929321289,14,3,7.582876265048981,5.342423975467682,2.240452289581299,0.08995914459228516,1
xtail/passive_1/278,xtail,passive_1,278,278,Most emergences weren't , by a quarryman.,blasphemed,gloated,Most emergences weren't blasphemed by a quarryman.,Most emergences weren't gloated by a quarryman.,-66.7177220582962,-19.99349284172058,-21.29505956172943,-2.595803737640381,14,4,-67.28290283679962,-18.22401714324951,-23.62971603870392,-3.3976612091064453,12,2,0.565180778503418,-1.7694756984710693,2.3346564769744873,0.8018574714660645,1
xtail/passive_1/279,xtail,passive_1,279,279,Some roundheads weren't , by the coquette.,sodded,smoldered,Some roundheads weren't sodded by the coquette.,Some roundheads weren't smoldered by the coquette.,-64.34202188253403,-18.4675235748291,-21.249513149261475,-2.550987958908081,11,2,-64.79384701699018,-17.595288388431072,-22.57357347011566,-3.0199429988861084,12,3,0.4518251344561577,-0.8722351863980293,1.324060320854187,0.46895503997802734,1
xtail/passive_1/280,xtail,passive_1,280,280,Most theosophists are , by castrates.,stupefied,jigged,Most theosophists are stupefied by castrates.,Most theosophists are jigged by castrates.,-53.397298622876406,-10.921465683728456,-20.270074605941772,-1.4840099811553955,13,4,-62.67146062850952,-19.99148464202881,-20.474217653274536,-2.5832550525665283,12,3,9.274162005633116,9.070018958300352,0.20414304733276367,1.0992450714111328,1
xtail/passive_1/281,xtail,passive_1,281,281,A lot of picnickers are , by many conveyancers.,blabbed,gyrated,A lot of picnickers are blabbed by many conveyancers.,A lot of picnickers are gyrated by many conveyancers.,-69.23350023850799,-17.799776554107666,-26.54583203792572,-2.8830809593200684,14,3,-75.40209900960326,-20.870458602905273,-29.64374876022339,-2.178989887237549,14,3,6.168598771095276,3.0706820487976074,3.0979167222976685,-0.7040910720825195,1
xtail/passive_1/282,xtail,passive_1,282,282,These breadlines are , by gherkins.,husked,bantered,These breadlines are husked by gherkins.,These breadlines are bantered by gherkins.,-60.18552303314209,-17.38788080215454,-21.89292085170746,-3.6994049549102783,10,2,-58.57185757160187,-14.40631628036499,-23.260819911956787,-4.169390678405762,11,3,-1.6136654615402222,-2.981564521789551,1.3678990602493286,0.4699857234954834,0
xtail/passive_1/283,xtail,passive_1,283,283,Spivs are , by most malapropisms.,stupefied,flounced,Spivs are stupefied by most malapropisms.,Spivs are flounced by most malapropisms.,-57.60796436900273,-13.860950412694365,-24.4556283056736,-1.8984534740447998,14,4,-64.6240062713623,-17.41774845123291,-27.91487216949463,-5.091100692749023,12,2,7.016041902359575,3.5567980385385454,3.4592438638210297,3.1926472187042236,1
xtail/passive_1/284,xtail,passive_1,284,284,The cystitis is , by those gawkers.,ogled,eventuated,The cystitis is ogled by those gawkers.,The cystitis is eventuated by those gawkers.,-71.85962122678757,-22.12681293487549,-30.073601841926575,-1.5435482263565063,12,2,-67.4854434132576,-16.876622676849365,-30.94961428642273,-0.943845272064209,12,2,-4.374177813529968,-5.250190258026123,0.8760124444961548,-0.5997029542922974,0
xtail/passive_1/285,xtail,passive_1,285,285,Every scrupulousness wasn't , by those tipplers.,sodded,scooted,Every scrupulousness wasn't sodded by those tipplers.,Every scrupulousness wasn't scooted by those tipplers.,-74.83521845936775,-21.979138374328613,-25.21199119091034,-2.906189441680908,14,2,-75.892747849226,-21.826640009880066,-26.422018945217133,-3.648697853088379,15,3,1.0575293898582458,-0.15249836444854736,1.2100277543067932,0.7425084114074707,1
